user1	user2	co-occurance number
4958	20025	11
4958	5370	9
4958	17280	7
4958	2986	7
4958	29717	9
4958	28739	12
4958	26158	8
4958	12048	8
4958	16909	12
4958	13550	9
4958	27876	7
4958	5222	10
4958	18381	8
4958	23680	7
4958	8894	9
4958	14246	11
4958	27368	7
4958	10143	9
4958	2088	8
4958	19922	8
4958	5768	8
4958	10918	7
4958	2311	8
4958	20644	8
4958	5825	7
4958	464	8
4958	13147	9
4958	2273	7
4958	4413	8
4958	164	7
4958	5815	9
4958	10515	7
4958	10481	8
4958	1152	9
4958	5271	7
4958	19666	8
4958	30642	8
4958	442	7
4958	18155	10
4958	26054	7
4958	6001	7
4958	1209	7
4958	223	15
4958	24690	12
4958	2072	9
4958	3307	11
4958	6252	10
4958	13503	7
4958	5583	7
4958	3164	9
4958	10352	11
4958	19511	9
4958	9876	7
4958	18061	11
4958	17149	7
4958	1801	8
4958	7102	12
4958	9528	7
4958	30111	9
4958	23196	8
4958	9420	11
4958	29429	9
4958	17627	9
4958	4963	7
4958	4455	7
4958	17200	7
4958	1926	7
4958	17973	7
4958	11850	10
4958	448	8
4958	7505	7
4958	14342	7
4958	1533	9
4958	19943	8
4958	17856	10
4958	29748	8
4958	2024	8
4958	11481	7
4958	15873	9
4958	20520	8
4958	13720	10
4958	9370	7
4958	13578	9
4958	25145	7
4958	9102	8
4958	22623	9
4958	30392	10
4958	16926	9
4958	17494	10
4958	11213	8
4958	2946	9
4958	10978	7
4958	15388	7
4958	16885	7
4958	22949	7
4958	3313	9
4958	27629	10
4958	4533	7
4958	27420	7
4958	26972	10
4958	24874	7
4958	15937	12
4958	27966	11
4958	6463	8
4958	13798	7
4958	6723	7
4958	12818	12
4958	23079	8
4958	1541	11
4958	17005	7
4958	26078	7
4958	23012	8
4958	9018	7
4958	4682	7
4958	14615	10
4958	8918	10
4958	7644	8
4958	6593	10
4958	10955	9
4958	28462	11
4958	16027	8
4958	16719	8
4958	20102	7
4958	17811	7
4958	6281	8
4958	16901	10
4958	28669	7
4958	10365	8
4958	26404	11
4958	26179	7
4958	17603	7
4958	13519	8
4958	15455	7
4958	5586	7
4958	1485	8
4958	15986	11
4958	9438	9
4958	5387	8
4958	959	8
4958	23117	7
4958	4955	7
4958	20792	8
4958	20281	8
4958	24747	7
4958	4047	8
4958	31016	9
4958	27102	8
4958	8796	8
4958	16307	7
4958	16865	7
4958	22096	8
4958	29249	9
4958	15328	8
4958	7148	9
4958	16446	7
4958	10119	7
4958	1640	7
4958	4732	11
4958	10180	7
4958	1710	9
4958	5842	8
4958	27861	12
4958	2169	7
4958	25345	10
4958	1528	7
4958	5645	7
4958	25577	11
4958	23477	12
4958	27623	9
4958	9604	8
4958	29230	7
4958	29117	8
4958	12720	7
4958	5972	9
4958	30952	7
4958	7818	9
4958	28113	9
4958	12390	9
4958	12309	11
4958	12464	9
4958	7087	7
4958	11480	7
4958	10285	10
4958	1681	9
4958	26918	9
4958	21819	7
4958	27468	7
4958	28787	11
4958	22298	8
4958	27057	8
4958	13042	8
4958	8761	8
4958	12320	9
4958	30935	10
4958	11493	8
4958	11857	8
4958	11752	7
4958	2872	7
4958	1635	7
4958	2084	9
4958	20603	8
4958	17774	7
4958	5657	10
4958	2253	7
4958	7788	7
4958	16857	8
4958	23910	13
4958	19325	8
4958	24707	9
4958	23924	8
4958	18786	11
4958	29104	8
4958	27899	7
4958	22205	13
4958	10996	11
4958	24469	9
4958	8461	7
4958	24148	8
4958	30896	11
4958	23533	8
4958	2617	9
4958	28776	9
4958	20732	7
4958	30898	8
4958	22901	8
4958	1255	7
4958	15875	8
8183	1852	9
8183	24569	7
8183	23658	7
8183	31028	9
8183	15604	9
8183	20025	11
8183	5370	8
8183	2986	7
8183	29717	9
8183	28739	12
8183	26158	9
8183	12048	7
8183	16909	12
8183	13550	9
8183	5222	10
8183	18381	8
8183	8894	8
8183	14246	11
8183	27368	9
8183	10143	9
8183	17885	7
8183	2088	9
8183	19922	7
8183	5768	8
8183	10918	7
8183	3979	7
8183	2311	8
8183	20644	9
8183	5825	8
8183	464	9
8183	13147	9
8183	4413	7
8183	782	7
8183	164	7
8183	5815	8
8183	10515	7
8183	10481	8
8183	1152	9
8183	22888	7
8183	5271	8
8183	19666	8
8183	30642	10
8183	442	7
8183	18155	9
8183	26054	8
8183	223	13
8183	24690	10
8183	2072	10
8183	3307	11
8183	6252	9
8183	5583	7
8183	8842	7
8183	3164	9
8183	29477	7
8183	10352	11
8183	2294	8
8183	17577	7
8183	19511	8
8183	9876	7
8183	18061	10
8183	7102	10
8183	9528	7
8183	30111	8
8183	23196	8
8183	2163	7
8183	9420	12
8183	29429	9
8183	17627	9
8183	18337	8
8183	17200	7
8183	26550	7
8183	17973	7
8183	11850	10
8183	448	9
8183	7505	7
8183	14342	7
8183	1533	10
8183	19943	7
8183	768	7
8183	2757	8
8183	17856	10
8183	29748	8
8183	2024	9
8183	5220	7
8183	11481	7
8183	15873	9
8183	20520	8
8183	13720	11
8183	26889	7
8183	13578	10
8183	25145	7
8183	9102	7
8183	22623	9
8183	30392	9
8183	16926	10
8183	17494	11
8183	11213	8
8183	2946	9
8183	10978	7
8183	7740	8
8183	3313	9
8183	27629	9
8183	26972	10
8183	15937	11
8183	27966	10
8183	6463	7
8183	22667	8
8183	28613	7
8183	6723	8
8183	18762	7
8183	12818	14
8183	23079	9
8183	1541	9
8183	17005	7
8183	12600	7
8183	14615	8
8183	8918	10
8183	7644	8
8183	6593	10
8183	16751	7
8183	10955	9
8183	28462	9
8183	16027	8
8183	16719	7
8183	20102	8
8183	6281	7
8183	16901	8
8183	10365	8
8183	23899	7
8183	26404	13
8183	26179	8
8183	17603	7
8183	15455	8
8183	1485	8
8183	15986	10
8183	9438	11
8183	5387	9
8183	959	9
8183	26508	7
8183	5070	9
8183	23117	8
8183	4955	8
8183	20792	7
8183	20281	7
8183	4047	8
8183	23960	7
8183	31016	10
8183	27102	7
8183	8796	9
8183	11313	7
8183	3832	7
8183	16865	9
8183	22096	9
8183	29249	11
8183	15328	8
8183	7148	10
8183	16446	7
8183	6865	7
8183	10119	8
8183	1640	7
8183	64	7
8183	4184	8
8183	4732	10
8183	1710	9
8183	5842	7
8183	27861	11
8183	25345	9
8183	1528	7
8183	5645	8
8183	25577	11
8183	23477	12
8183	27623	10
8183	9604	8
8183	29230	7
8183	29117	8
8183	12720	8
8183	14061	7
8183	5972	10
8183	7818	8
8183	8811	7
8183	12390	8
8183	12309	10
8183	7829	8
8183	12464	9
8183	7087	8
8183	11480	9
8183	10285	10
8183	1681	8
8183	1520	7
8183	28146	7
8183	26918	10
8183	28787	11
8183	22298	9
8183	27057	7
8183	17386	7
8183	13042	9
8183	8761	8
8183	23045	7
8183	12320	10
8183	30935	10
8183	11493	9
8183	11857	7
8183	11752	7
8183	2872	8
8183	8890	7
8183	1635	7
8183	2084	10
8183	20603	8
8183	17774	7
8183	5657	8
8183	2253	7
8183	16857	8
8183	23910	11
8183	19325	8
8183	24707	9
8183	23924	7
8183	18786	9
8183	2996	7
8183	29104	7
8183	27899	7
8183	22205	11
8183	10996	10
8183	24469	10
8183	24148	8
8183	29238	7
8183	3176	7
8183	30896	11
8183	23533	8
8183	2617	8
8183	28776	9
8183	30898	8
8183	22901	7
8183	15875	8
1852	31028	8
1852	15604	8
1852	20025	8
1852	5370	8
1852	29717	8
1852	28739	9
1852	26158	8
1852	16909	8
1852	13550	7
1852	5222	7
1852	18381	7
1852	14246	8
1852	2088	7
1852	19922	7
1852	5768	7
1852	10918	7
1852	20644	8
1852	464	8
1852	13147	8
1852	10481	8
1852	1152	7
1852	30642	8
1852	18155	8
1852	223	9
1852	24690	8
1852	2072	8
1852	3307	9
1852	6252	7
1852	3164	8
1852	10352	9
1852	17577	7
1852	19511	8
1852	9876	7
1852	18061	9
1852	7102	9
1852	9528	7
1852	30111	8
1852	23196	7
1852	2163	7
1852	9420	9
1852	29429	8
1852	17627	8
1852	26550	7
1852	17973	7
1852	11850	7
1852	448	7
1852	1533	9
1852	17856	9
1852	29748	7
1852	2024	8
1852	11481	7
1852	15873	8
1852	20520	8
1852	13720	9
1852	13578	8
1852	25145	7
1852	22623	8
1852	30392	7
1852	16926	8
1852	17494	8
1852	11213	7
1852	2946	7
1852	10978	7
1852	7740	7
1852	3313	8
1852	27629	8
1852	26972	8
1852	15937	8
1852	27966	8
1852	12818	9
1852	1541	8
1852	8918	9
1852	6593	8
1852	10955	8
1852	28462	7
1852	16027	7
1852	16719	7
1852	20102	8
1852	16901	7
1852	26404	8
1852	26179	7
1852	1485	8
1852	15986	7
1852	9438	9
1852	5387	8
1852	23117	7
1852	31016	8
1852	27102	7
1852	16865	8
1852	22096	7
1852	29249	9
1852	7148	8
1852	16446	7
1852	10119	7
1852	1640	7
1852	4184	7
1852	4732	7
1852	1710	7
1852	5842	7
1852	27861	9
1852	25345	8
1852	5645	7
1852	25577	9
1852	23477	9
1852	27623	8
1852	9604	8
1852	29117	8
1852	5972	8
1852	7818	7
1852	12309	8
1852	12464	7
1852	11480	8
1852	10285	7
1852	26918	9
1852	28787	8
1852	13042	7
1852	8761	7
1852	12320	8
1852	30935	9
1852	11493	7
1852	11752	7
1852	2872	7
1852	1635	7
1852	2084	9
1852	2253	7
1852	23910	9
1852	24707	7
1852	23924	7
1852	18786	7
1852	29104	7
1852	22205	9
1852	10996	7
1852	24469	7
1852	30896	8
1852	23533	8
1852	2617	7
1852	28776	7
1852	22901	7
1852	15875	8
24569	20025	7
24569	13550	7
24569	1152	7
24569	9420	7
24569	13720	7
24569	27966	7
24569	12818	7
24569	6593	7
24569	26404	7
24569	4047	7
24569	31016	7
24569	22096	7
24569	25577	7
24569	23477	7
24569	12720	7
24569	10285	7
24569	28787	7
24569	10996	7
24569	30896	7
23658	20025	7
23658	28739	7
23658	13550	8
23658	14246	8
23658	2088	8
23658	19922	7
23658	20644	7
23658	30642	7
23658	9420	8
23658	29429	7
23658	1533	7
23658	13720	7
23658	26972	7
23658	27966	8
23658	1541	7
23658	10955	7
23658	28462	8
23658	15986	7
23658	4047	7
23658	22096	7
23658	1710	7
23658	27861	8
23658	25577	8
23658	23477	7
23658	29230	7
23658	12720	7
23658	2872	7
23658	16857	7
23658	10996	7
455	31028	7
455	28739	8
455	5222	7
455	18381	7
455	14246	7
455	20644	7
455	464	7
455	10481	7
455	2072	7
455	9876	7
455	18061	8
455	30111	8
455	9420	7
455	17627	7
455	17973	7
455	402	7
455	1533	7
455	13720	7
455	25145	7
455	22623	7
455	17494	7
455	11213	7
455	1339	7
455	7148	7
455	27861	8
455	25577	7
455	23477	8
455	27623	7
455	12309	8
455	30935	7
455	8890	7
455	10996	7
455	23533	7
455	15875	7
31028	15604	9
31028	20025	9
31028	5370	8
31028	29717	8
31028	28739	9
31028	26158	9
31028	12048	8
31028	16909	8
31028	13550	7
31028	5222	9
31028	18381	8
31028	14246	8
31028	10143	7
31028	5768	8
31028	20644	8
31028	464	9
31028	13147	8
31028	5815	7
31028	10481	9
31028	1152	8
31028	19666	7
31028	30642	7
31028	18155	9
31028	223	10
31028	24690	8
31028	2072	9
31028	3307	9
31028	6252	8
31028	3164	9
31028	10352	10
31028	17577	7
31028	19511	8
31028	9876	8
31028	18061	9
31028	17149	7
31028	1801	7
31028	7102	9
31028	30111	8
31028	23196	7
31028	9420	10
31028	29429	7
31028	17627	8
31028	17200	7
31028	17973	8
31028	402	7
31028	11850	9
31028	448	7
31028	1533	9
31028	19943	7
31028	17856	9
31028	29748	7
31028	2024	8
31028	11481	8
31028	15873	8
31028	20520	8
31028	13720	10
31028	13578	9
31028	25145	8
31028	9102	7
31028	22623	9
31028	30392	8
31028	16926	10
31028	17494	10
31028	11213	7
31028	2946	7
31028	10978	7
31028	15388	7
31028	16885	7
31028	3313	9
31028	27629	7
31028	4533	7
31028	26972	8
31028	15937	8
31028	27966	9
31028	6463	7
31028	13798	7
31028	12818	10
31028	23079	7
31028	1541	9
31028	16719	7
31028	20102	7
31028	17811	7
31028	16901	7
31028	26404	9
31028	26179	7
31028	17603	7
31028	1485	8
31028	15986	9
31028	9438	9
31028	5387	8
31028	5070	7
31028	23117	8
31028	20792	8
31028	20281	7
31028	24747	7
31028	4047	7
31028	31016	9
31028	27102	7
31028	8796	7
31028	16307	7
31028	16865	7
31028	22096	7
31028	29249	9
31028	15328	8
31028	7148	10
31028	16446	7
31028	10119	7
31028	4732	7
31028	1710	7
31028	5842	7
31028	27861	9
31028	25345	8
31028	5645	7
31028	25577	10
31028	23477	10
31028	27623	8
31028	9604	7
31028	29117	8
31028	5972	8
31028	7818	8
31028	12390	7
31028	12309	9
31028	12464	8
31028	11480	8
31028	10285	8
31028	1681	7
31028	26918	9
31028	21819	7
31028	28787	9
31028	8761	8
31028	12320	8
31028	30935	10
31028	11857	7
31028	2872	7
31028	8890	7
31028	1635	8
31028	2084	9
31028	20603	8
31028	5657	7
31028	16857	7
31028	23910	10
31028	19325	7
31028	24707	8
31028	23924	8
31028	18786	8
31028	29104	8
31028	27899	7
31028	22205	10
31028	10996	8
31028	24469	7
31028	30896	9
31028	23533	8
31028	2617	7
31028	28776	8
31028	22901	7
31028	15875	8
15604	20025	9
15604	28739	10
15604	12048	7
15604	13550	7
15604	5222	8
15604	18381	7
15604	8894	7
15604	14246	8
15604	20644	8
15604	464	8
15604	5815	7
15604	10481	8
15604	19666	7
15604	30642	7
15604	2072	10
15604	6252	8
15604	3164	10
15604	2294	7
15604	17577	7
15604	19511	8
15604	9876	7
15604	18061	10
15604	1801	7
15604	9528	8
15604	30111	9
15604	23196	9
15604	9420	10
15604	29429	8
15604	17627	8
15604	17973	7
15604	11850	8
15604	448	7
15604	1533	9
15604	29748	7
15604	11481	8
15604	15873	8
15604	13720	10
15604	25145	7
15604	9102	7
15604	22623	8
15604	17494	9
15604	11213	7
15604	7740	8
15604	26972	9
15604	27966	9
15604	22667	7
15604	27007	7
15604	23079	7
15604	1541	9
15604	26179	8
15604	13519	7
15604	1485	9
15604	15986	8
15604	20792	8
15604	20281	8
15604	4047	7
15604	27102	7
15604	22096	7
15604	15328	7
15604	7148	9
15604	16446	8
15604	10180	7
15604	1710	7
15604	5842	8
15604	27861	11
15604	25345	9
15604	5645	7
15604	25577	10
15604	23477	12
15604	27623	8
15604	9604	7
15604	29230	7
15604	5972	9
15604	7818	8
15604	12309	8
15604	11480	7
15604	1681	7
15604	8761	8
15604	30935	10
15604	2872	7
15604	1635	8
15604	20603	7
15604	7788	7
15604	24707	9
15604	23924	7
15604	18786	8
15604	29104	7
15604	10996	8
15604	23533	8
15604	2617	7
15604	28776	7
15604	22901	9
15604	15875	8
20025	5370	10
20025	2986	7
20025	29717	9
20025	28739	11
20025	26158	9
20025	12048	8
20025	16909	11
20025	13550	9
20025	5222	8
20025	18381	8
20025	23680	9
20025	8894	9
20025	14246	11
20025	10143	8
20025	2088	8
20025	19922	7
20025	5768	8
20025	27409	7
20025	10718	7
20025	10918	7
20025	3979	7
20025	2311	7
20025	20644	9
20025	464	9
20025	13147	10
20025	2273	7
20025	4413	7
20025	782	7
20025	164	8
20025	5815	9
20025	10515	7
20025	10481	8
20025	1152	10
20025	22888	7
20025	5271	8
20025	19666	9
20025	30642	9
20025	442	7
20025	18155	10
20025	26054	8
20025	6001	7
20025	223	11
20025	24690	10
20025	2072	10
20025	3307	11
20025	6252	9
20025	13503	7
20025	2514	7
20025	3164	9
20025	10352	11
20025	2294	7
20025	19511	8
20025	9876	7
20025	18061	10
20025	1801	7
20025	7102	10
20025	30111	8
20025	23196	9
20025	3865	7
20025	9420	12
20025	29429	8
20025	17627	9
20025	18337	7
20025	12956	7
20025	4455	8
20025	17200	7
20025	1926	7
20025	17973	7
20025	11850	11
20025	448	9
20025	7505	8
20025	14342	7
20025	1533	10
20025	19943	8
20025	17856	10
20025	29748	8
20025	2024	9
20025	11481	7
20025	15873	9
20025	20520	8
20025	13720	11
20025	13578	9
20025	25145	7
20025	9102	8
20025	19600	7
20025	22623	9
20025	30392	10
20025	16926	10
20025	17494	11
20025	11213	8
20025	2946	9
20025	10978	7
20025	7740	8
20025	16885	7
20025	22949	7
20025	3313	9
20025	27629	7
20025	4533	7
20025	26972	8
20025	15937	10
20025	27966	12
20025	6463	7
20025	13798	7
20025	6723	8
20025	18762	7
20025	12818	12
20025	23079	7
20025	1541	10
20025	26078	7
20025	23012	7
20025	6281	10
20025	19439	8
20025	16901	7
20025	26095	7
20025	28669	7
20025	10365	8
20025	18610	7
20025	26404	12
20025	26179	7
20025	17603	7
20025	15455	7
20025	1485	8
20025	15986	11
20025	9438	12
20025	9372	7
20025	5387	9
20025	959	10
20025	5070	7
20025	23117	8
20025	4955	8
20025	20792	8
20025	20281	9
20025	24747	7
20025	4047	9
20025	25925	7
20025	23960	7
20025	31016	10
20025	27102	8
20025	8796	9
20025	6356	7
20025	16307	7
20025	845	7
20025	16865	8
20025	22096	9
20025	29249	10
20025	15328	7
20025	7148	10
20025	16446	7
20025	6865	7
20025	10119	7
20025	1640	7
20025	4184	7
20025	4732	10
20025	10180	7
20025	1710	10
20025	5842	8
20025	27861	11
20025	2169	7
20025	25345	9
20025	23925	7
20025	5645	7
20025	25577	11
20025	23477	11
20025	27623	8
20025	9604	8
20025	29230	8
20025	29117	8
20025	12720	8
20025	5972	9
20025	7818	9
20025	8811	7
20025	12390	8
20025	12309	9
20025	12464	9
20025	7087	9
20025	11480	7
20025	10285	11
20025	1681	9
20025	26918	9
20025	21819	7
20025	28787	12
20025	22298	9
20025	27057	9
20025	13042	9
20025	8761	8
20025	12320	10
20025	30935	10
20025	11493	9
20025	11857	8
20025	11752	7
20025	2872	8
20025	8890	7
20025	1635	7
20025	2084	10
20025	20603	7
20025	17774	7
20025	5657	9
20025	2253	7
20025	7788	7
20025	16857	8
20025	23910	11
20025	19325	8
20025	24707	9
20025	23924	8
20025	18786	10
20025	2996	7
20025	29104	8
20025	27899	8
20025	22205	11
20025	10996	10
20025	456	7
20025	24469	11
20025	8461	7
20025	24148	8
20025	27520	7
20025	30896	10
20025	23533	8
20025	2617	8
20025	28776	10
20025	30898	7
20025	22901	8
20025	15875	8
5370	28739	9
5370	12048	7
5370	13550	7
5370	5222	7
5370	18381	7
5370	14246	8
5370	2088	7
5370	19922	7
5370	10918	7
5370	20644	8
5370	464	8
5370	4413	7
5370	5815	7
5370	10481	8
5370	19666	7
5370	30642	7
5370	6001	7
5370	2072	8
5370	6252	8
5370	3164	8
5370	19511	8
5370	9876	7
5370	18061	9
5370	1801	7
5370	30111	8
5370	23196	7
5370	9420	10
5370	29429	7
5370	17627	8
5370	17973	7
5370	11850	8
5370	448	7
5370	1533	9
5370	19943	7
5370	29748	7
5370	11481	7
5370	15873	8
5370	13720	9
5370	25145	7
5370	22623	8
5370	17494	8
5370	11213	7
5370	4533	7
5370	26972	7
5370	27966	9
5370	6463	7
5370	13798	7
5370	1541	9
5370	1485	8
5370	15986	8
5370	20792	7
5370	20281	7
5370	24747	7
5370	4047	7
5370	27102	8
5370	22096	7
5370	7148	8
5370	16446	7
5370	10119	7
5370	1640	7
5370	10180	7
5370	1710	8
5370	5842	8
5370	27861	9
5370	25345	8
5370	25577	9
5370	23477	9
5370	27623	7
5370	9604	8
5370	29230	7
5370	5972	7
5370	7818	8
5370	12309	8
5370	11480	7
5370	1681	7
5370	21819	7
5370	13042	7
5370	8761	7
5370	30935	9
5370	11857	7
5370	11752	7
5370	2872	7
5370	1635	7
5370	2253	7
5370	7788	7
5370	24707	7
5370	23924	8
5370	18786	8
5370	29104	8
5370	27899	7
5370	10996	8
5370	8461	7
5370	23533	8
5370	2617	8
5370	28776	8
5370	22901	8
5370	15875	8
2986	28739	7
2986	16909	7
2986	14246	7
2986	30642	7
2986	223	7
2986	24690	7
2986	3307	7
2986	10352	7
2986	18061	7
2986	7102	7
2986	17627	7
2986	17856	7
2986	12818	7
2986	4732	7
2986	1710	7
2986	5972	7
2986	1681	7
2986	28787	7
2986	12320	7
2986	23910	7
2986	22205	7
2986	24469	7
29717	28739	8
29717	12048	7
29717	13550	8
29717	5222	7
29717	14246	7
29717	2088	7
29717	19922	7
29717	10918	7
29717	2311	7
29717	20644	7
29717	464	7
29717	164	7
29717	5815	7
29717	10515	7
29717	10481	7
29717	5271	7
29717	30642	7
29717	442	7
29717	2072	8
29717	6252	8
29717	3164	8
29717	19511	7
29717	18061	8
29717	30111	7
29717	9420	9
29717	29429	7
29717	17627	7
29717	11850	8
29717	448	8
29717	1533	8
29717	29748	8
29717	15873	9
29717	13720	9
29717	22623	7
29717	17494	8
29717	26972	8
29717	27966	9
29717	1541	9
29717	10365	7
29717	26179	7
29717	1485	7
29717	15986	8
29717	959	7
29717	20792	7
29717	20281	7
29717	4047	7
29717	27102	7
29717	22096	8
29717	7148	8
29717	10119	7
29717	1640	7
29717	1710	7
29717	5842	7
29717	27861	8
29717	25345	9
29717	5645	7
29717	25577	9
29717	23477	9
29717	27623	8
29717	9604	8
29717	12720	7
29717	5972	8
29717	7818	8
29717	12309	7
29717	11480	7
29717	1681	7
29717	22298	7
29717	13042	7
29717	8761	7
29717	30935	9
29717	11752	7
29717	2253	7
29717	16857	7
29717	24707	7
29717	23924	7
29717	18786	8
29717	29104	7
29717	10996	8
29717	23533	7
29717	2617	7
29717	28776	7
29717	15875	7
28739	26158	10
28739	12048	7
28739	16909	13
28739	13550	8
28739	5222	9
28739	18381	9
28739	23680	7
28739	8894	8
28739	14246	12
28739	27368	7
28739	10143	8
28739	2088	8
28739	19922	7
28739	5768	9
28739	10918	7
28739	3979	7
28739	20644	10
28739	464	10
28739	13147	10
28739	4413	7
28739	782	7
28739	5815	8
28739	10481	9
28739	1152	9
28739	22888	7
28739	5271	7
28739	19666	9
28739	30642	10
28739	18155	9
28739	26054	7
28739	6001	7
28739	223	11
28739	24690	10
28739	2072	10
28739	3307	12
28739	6252	8
28739	13503	7
28739	8842	7
28739	3164	9
28739	10352	11
28739	2294	8
28739	6710	7
28739	17577	8
28739	19511	9
28739	9876	8
28739	18061	13
28739	17149	8
28739	1801	8
28739	7102	12
28739	9528	7
28739	30111	11
28739	23196	9
28739	2163	7
28739	9420	11
28739	29429	10
28739	17627	10
28739	18337	9
28739	4963	7
28739	12956	7
28739	4455	7
28739	1926	7
28739	26550	7
28739	17973	8
28739	402	7
28739	11850	10
28739	448	8
28739	7505	8
28739	1533	11
28739	19943	8
28739	768	7
28739	17856	11
28739	29748	7
28739	2024	10
28739	11481	8
28739	15873	8
28739	20520	9
28739	13720	11
28739	13578	10
28739	25145	8
28739	9102	7
28739	22623	10
28739	30392	9
28739	16926	10
28739	17494	11
28739	11213	9
28739	2946	8
28739	10978	8
28739	15388	7
28739	7740	8
28739	16885	7
28739	22949	7
28739	3313	11
28739	27629	11
28739	4533	7
28739	26972	8
28739	24874	7
28739	15937	9
28739	27966	10
28739	6463	7
28739	13798	7
28739	6723	9
28739	12818	14
28739	27007	8
28739	23079	9
28739	1541	9
28739	17005	7
28739	26078	7
28739	23012	8
28739	19439	7
28739	16901	10
28739	28669	7
28739	10365	7
28739	26404	13
28739	26179	7
28739	17603	9
28739	13519	7
28739	5586	7
28739	1485	9
28739	15986	10
28739	9438	11
28739	5387	10
28739	959	8
28739	26508	7
28739	5070	7
28739	23117	9
28739	4955	7
28739	20792	7
28739	1187	7
28739	20281	7
28739	24747	7
28739	4047	8
28739	1213	7
28739	23960	7
28739	31016	10
28739	27102	8
28739	8796	8
28739	6356	7
28739	845	7
28739	16865	9
28739	22096	8
28739	29249	11
28739	15328	7
28739	7148	10
28739	16446	8
28739	6865	8
28739	10119	7
28739	1640	7
28739	4184	8
28739	4732	10
28739	10180	7
28739	1710	10
28739	5842	8
28739	27861	11
28739	2169	8
28739	25345	8
28739	23925	7
28739	5645	7
28739	25577	11
28739	23477	13
28739	27623	9
28739	9604	8
28739	29230	9
28739	29117	10
28739	12720	7
28739	14061	7
28739	5972	10
28739	30952	8
28739	7818	8
28739	28113	8
28739	8811	7
28739	12390	8
28739	12309	12
28739	12464	9
28739	7087	8
28739	11480	8
28739	10285	10
28739	1681	8
28739	26918	9
28739	21819	7
28739	28787	11
28739	22298	8
28739	27057	7
28739	13042	9
28739	8761	8
28739	12320	11
28739	30935	10
28739	11493	9
28739	11857	8
28739	11752	7
28739	2872	9
28739	8890	8
28739	1635	8
28739	2084	11
28739	20603	7
28739	5657	8
28739	2253	7
28739	7788	7
28739	16857	7
28739	23910	11
28739	19325	8
28739	24707	9
28739	23924	8
28739	18786	9
28739	2996	8
28739	29104	8
28739	3704	7
28739	27899	8
28739	22205	13
28739	10996	11
28739	24469	10
28739	8461	7
28739	24148	8
28739	22604	7
28739	29238	7
28739	3176	7
28739	30896	11
28739	23533	9
28739	2617	8
28739	28776	10
28739	30898	7
28739	22901	8
28739	1255	7
28739	15875	9
26158	12048	7
26158	13550	7
26158	5222	8
26158	18381	8
26158	14246	9
26158	2088	7
26158	20644	9
26158	464	10
26158	10481	9
26158	22888	7
26158	19666	8
26158	30642	8
26158	2072	9
26158	6252	7
26158	3164	8
26158	2294	7
26158	17577	7
26158	19511	8
26158	9876	8
26158	18061	9
26158	1801	7
26158	30111	8
26158	23196	8
26158	9420	10
26158	29429	8
26158	17627	8
26158	18337	7
26158	12956	7
26158	17973	8
26158	402	7
26158	11850	9
26158	448	7
26158	1533	10
26158	19943	7
26158	11481	8
26158	15873	7
26158	13720	10
26158	25145	8
26158	22623	9
26158	17494	10
26158	11213	8
26158	15388	7
26158	7740	7
26158	4533	7
26158	26972	7
26158	27966	9
26158	6463	7
26158	13798	7
26158	6723	7
26158	23079	7
26158	1541	8
26158	1485	8
26158	15986	9
26158	20792	7
26158	24747	7
26158	4047	7
26158	27102	7
26158	6356	7
26158	22096	7
26158	15328	7
26158	7148	10
26158	16446	7
26158	6865	7
26158	10119	7
26158	1710	8
26158	5842	7
26158	27861	10
26158	25345	7
26158	25577	10
26158	23477	10
26158	27623	7
26158	9604	7
26158	29230	7
26158	5972	7
26158	7818	7
26158	12309	9
26158	11480	8
26158	21819	7
26158	13042	7
26158	8761	7
26158	30935	9
26158	11857	7
26158	2872	8
26158	8890	8
26158	1635	8
26158	20603	7
26158	16857	7
26158	24707	7
26158	23924	8
26158	18786	7
26158	2996	7
26158	29104	8
26158	27899	8
26158	10996	8
26158	23533	8
26158	2617	7
26158	28776	9
26158	22901	7
26158	15875	8
12048	16909	7
12048	13550	7
12048	5222	8
12048	18381	7
12048	14246	7
12048	10143	7
12048	5768	7
12048	20644	7
12048	464	7
12048	13147	7
12048	5815	7
12048	10481	7
12048	1152	7
12048	18155	8
12048	223	8
12048	24690	7
12048	2072	7
12048	3307	7
12048	6252	8
12048	3164	7
12048	10352	8
12048	9876	7
12048	18061	7
12048	7102	7
12048	30111	7
12048	9420	8
12048	17627	7
12048	17200	7
12048	17973	7
12048	11850	8
12048	1533	7
12048	17856	7
12048	29748	7
12048	15873	7
12048	20520	7
12048	13720	8
12048	13578	7
12048	25145	7
12048	9102	7
12048	22623	7
12048	30392	7
12048	16926	8
12048	17494	8
12048	16885	7
12048	3313	7
12048	4533	7
12048	15937	7
12048	27966	8
12048	6463	7
12048	13798	7
12048	12818	8
12048	1541	8
12048	26404	7
12048	15986	8
12048	9438	7
12048	20792	7
12048	24747	7
12048	4047	7
12048	31016	7
12048	27102	7
12048	8796	7
12048	16307	7
12048	22096	7
12048	29249	7
12048	15328	7
12048	7148	8
12048	4732	7
12048	1710	7
12048	27861	7
12048	25345	7
12048	25577	8
12048	23477	8
12048	27623	7
12048	29117	7
12048	5972	7
12048	7818	7
12048	12390	7
12048	12309	7
12048	10285	7
12048	1681	7
12048	26918	7
12048	21819	7
12048	28787	8
12048	8761	7
